Direction,Title,Filename,Size_GB,Quality_Score,Reason
Ali → Chris,thunderbolts hidt mkv,Thunderbolts- (2025) {imdb-tt20969586} - [Hybrid][Bluray-1080p][EAC3 Atmos 5.1][DV HDR10Plus][x265]-HiDt.mkv,13.02,0,Only Ali has this file
Ali → Chris,rumble p 5 1 ift mkv,Rumble.2021.1080p.BluRay.DD+5.1.x264-iFT.mkv,13.20,0,Only Ali has this file
Ali → Chris,the new mutants p 7 1 legi0n mkv,The New Mutants 2020 1080p UHD BluRay TrueHD Atmos 7.1 DV x265-LEGi0N.mkv,17.92,0,Only Ali has this file
Ali → Chris,prancer p sadpanda mkv,Prancer.1989.1080p.BluRay.x264-SADPANDA.mkv,6.55,0,Only Ali has this file
Ali → Chris,across the universe p ctrlhd mkv,Across.the.Universe.2007.1080p.BluRay.DTS.x264-CtrlHD.mkv,12.30,0,Only Ali has this file
Ali → Chris,megamind the button of doom p dxva decibel mkv,Megamind The Button Of Doom.2011.BluRay.1080p.DTS.x264.dxva-decibeL.mkv,1.72,0,Only Ali has this file
Ali → Chris,a rainy day in new york p dd5 1 viethd mkv,A Rainy Day in New York 2019 1080p BluRay DD5.1 x264-VietHD.mkv,12.12,0,Only Ali has this file
Ali → Chris,overboard vd mkv,Overboard (1987) {imdb-tt0093693} [Bluray-1080p Proper][FLAC 2.0][x264]-VD.mkv,18.85,0,Only Ali has this file
Ali → Chris,hidden in the woods viethd mkv,Hidden in the Woods (2014) {imdb-tt2320388} [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,6.88,0,Only Ali has this file
Ali → Chris,the running man kitsune mkv,The Running Man (2025) {imdb-tt14107334} - [AMZN][WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-Kitsune.mkv,9.91,0,Only Ali has this file
Ali → Chris,dave chappelle the unstoppable flux mkv,Dave Chappelle The Unstoppable. (2025) {imdb-tt39227597} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,2.98,0,Only Ali has this file
Ali → Chris,baghead knives mkv,Baghead (2023) {imdb-tt14030816} [Bluray-1080p][TrueHD Atmos 7.1][x264]-KNiVES.mkv,13.05,0,Only Ali has this file
Ali → Chris,alvin and the chipmunks chipwrecked p ma 5 1 dxva framestor mkv,Alvin.and.the.Chipmunks.Chipwrecked.2011.BluRay.1080p.DTS-HD.MA.5.1.x264.dxva-FraMeSToR.mkv,10.86,0,Only Ali has this file
Ali → Chris,murina ade mkv,Murina (2022) {imdb-tt8434110} [Bluray-1080p][DTS 5.1][x264]-ADE.mkv,10.87,0,Only Ali has this file
Ali → Chris,barbie piratem mkv,Barbie (2023) {imdb-tt1517268} [Bluray-1080p][TrueHD Atmos 7.1][x264]-PirateM.mkv,9.83,0,Only Ali has this file
Ali → Chris,wanderlust coffee mkv,Wanderlust (2012) {imdb-tt1655460} - [Bluray-1080p][EAC3 5.1][x264]-coffee.mkv,14.53,0,Only Ali has this file
Ali → Chris,the pirates! band of misfits p ebp mkv,The.Pirates!.Band.of.Misfits.2012.1080p.BluRay.DTS.x264-EbP.mkv,6.23,0,Only Ali has this file
Ali → Chris,lewis black black to the future p cc aac2 0 monkee mkv,Lewis.Black.Black.to.the.Future.2016.1080p.CC.WEBRip.AAC2.0.x264-monkee.mkv,1.43,0,Only Ali has this file
Ali → Chris,we can be heroes mzabi mkv,We Can Be Heroes (2020) {imdb-tt10600398} [NF][WEBDL-1080p][EAC3 5.1][x264]-MZABI.mkv,5.02,0,Only Ali has this file
Ali → Chris,bridesmaids unrated p ctrlhd mkv,Bridesmaids.2011.UNRATED.1080p.BluRay.DTS.x264-CtrlHD.mkv,11.41,0,Only Ali has this file
Ali → Chris,rumble fish p zq mkv,Rumble.Fish.1983.1080p.BluRay.DTS.x264-ZQ.mkv,12.59,0,Only Ali has this file
Ali → Chris,observe and report zorosenpai mkv,Observe and Report (2009) {imdb-tt1197628} [Bluray-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,11.45,0,Only Ali has this file
Ali → Chris,monty python and the holy grail c0ke mkv,Monty Python and the Holy Grail (1975) {imdb-tt0071853} - [Bluray-1080p][FLAC 2.0][DV HDR10][x265]-c0kE.mkv,19.93,0,Only Ali has this file
Ali → Chris,we're the millers extended cut p don mkv,We're.the.Millers.2013.Extended.Cut.1080p.BluRay.DTS.x264-DON.mkv,11.53,0,Only Ali has this file
Ali → Chris,hercules p ntb mkv,Hercules.1997.1080p.BluRay.DTS.x264-NTb.mkv,10.59,0,Only Ali has this file
Ali → Chris,harry potter and the order of the phoenix bmf mkv,Harry Potter and the Order of the Phoenix (2007) {imdb-tt0373889} - [Bluray-1080p][EAC3 Atmos 7.1][HDR10][x265]-BMF.mkv,12.85,0,Only Ali has this file
Ali → Chris,lincoln fuzerhd mkv,Lincoln (2012) {imdb-tt0443272} - [Bluray-1080p][DTS-HD MA 7.1][x264]-FuzerHD.mkv,17.98,0,Only Ali has this file
Ali → Chris,bambi don mkv,Bambi (1942) {imdb-tt0034492} [Bluray-1080p][DTS-ES 6.1][x264]-DON.mkv,3.57,0,Only Ali has this file
Ali → Chris,ip man 4 the finale ift mkv,Ip Man 4 The Finale (2019) {imdb-tt2076298} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,11.38,0,Only Ali has this file
Ali → Chris,the hunted p d z0n3 mkv,The.Hunted.2003.1080p.BluRay.DTS.x264.D-Z0N3.mkv,7.99,0,Only Ali has this file
Ali → Chris,next p hidt mkv,Next.2007.1080p.BluRay.DTS.x264-HiDt.mkv,14.18,0,Only Ali has this file
Ali → Chris,emily the criminal p ddp5 1 legi0n mkv,Emily the Criminal 2022 BluRay 1080p DDP5.1 x264-LEGi0N.mkv,11.44,0,Only Ali has this file
Ali → Chris,one hundred and one dalmatians ncmt mkv,One Hundred and One Dalmatians (1961) {imdb-tt0055254} [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,5.89,0,Only Ali has this file
Ali → Chris,sicario day of the soldado ift mkv,Sicario Day of the Soldado (2018) {imdb-tt5052474} [Bluray-1080p][DTS-HD MA 7.1][x264]-iFT.mkv,13.37,0,Only Ali has this file
Ali → Chris,the lovers rovers mkv,The Lovers (2017) {imdb-tt5770620} [Bluray-1080p][DTS 5.1][x264]-rovers.mkv,6.56,0,Only Ali has this file
Ali → Chris,lego batman the movie dc super heroes unite fandango mkv,LEGO Batman The Movie DC Super Heroes Unite (2013) {imdb-tt2465238} [Bluray-1080p][DTS 5.1][x264]-FANDANGO.mkv,4.63,0,Only Ali has this file
Ali → Chris,freaky ift mkv,Freaky (2020) {imdb-tt10919380} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,13.36,0,Only Ali has this file
Ali → Chris,ride on hdh mkv,Ride On (2023) {imdb-tt15430628} - [Bluray-1080p][DTS-HD MA 5.1][x264]-HDH.mkv,13.72,0,Only Ali has this file
Ali → Chris,rogue ift mkv,Rogue (2020) {imdb-tt11576124} [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,15.46,0,Only Ali has this file
Ali → Chris,fantastic mr fox papitahd mkv,Fantastic Mr. Fox (2009) {imdb-tt0432283} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-PapitaHD.mkv,4.60,0,Only Ali has this file
Ali → Chris,asphalt city zorosenpai mkv,Asphalt City (2024) {imdb-tt9663896} [Bluray-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,10.02,0,Only Ali has this file
Ali → Chris,the hurt locker hidt mkv,The Hurt Locker (2008) {imdb-tt0887912} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,26.70,0,Only Ali has this file
Ali → Chris,santa claus is comin' to town p ac3 slappy mkv,Santa.Claus.Is.Comin'.to.Town.1970.1080p.BluRay.AC3.x264-Slappy.mkv,5.31,0,Only Ali has this file
Ali → Chris,mars express interplanetary mkv,Mars Express (2023) {imdb-tt26915336} [Bluray-1080p][AC3 5.1][x264]-iNTERPLANETARY.mkv,4.72,0,Only Ali has this file
Ali → Chris,robin and the 7 hoods p sadpanda mkv,Robin.and.the.7.Hoods.1964.1080p.BluRay.x264-SADPANDA.mkv,7.94,0,Only Ali has this file
Ali → Chris,shes all that p dd5 1 pif4 mkv,Shes.All.That.1999.1080p.BluRay.x264.DD5.1-PiF4.mkv,6.91,0,Only Ali has this file
Ali → Chris,the inspection hdchina mkv,The Inspection (2022) {imdb-tt13495458} [Bluray-1080p][DTS-HD MA 5.1][x264]-HDChina.mkv,11.81,0,Only Ali has this file
Ali → Chris,tuesday flux mkv,Tuesday (2023) {imdb-tt14682800} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,8.09,0,Only Ali has this file
Ali → Chris,maz jobrani brown and friendly p amzn 2 0 monkee mkv,Maz.Jobrani.Brown.and.Friendly.2009.1080p.AMZN.WEB-DL.DD+2.0.x264-monkee.mkv,5.84,0,Only Ali has this file
Ali → Chris,die hard 2 don mkv,Die Hard 2 (1990) {imdb-tt0099423} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,12.58,0,Only Ali has this file
Ali → Chris,bitconned kitsune mkv,Bitconned (2024) {imdb-tt30317302} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,3.69,0,Only Ali has this file
Ali → Chris,star trek section 31 pignus mkv,Star Trek Section 31 (2025) {imdb-tt9603060} [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,11.51,0,Only Ali has this file
Ali → Chris,22 jump street ncmt mkv,22 Jump Street (2014) {imdb-tt2294449} [Bluray-1080p][HDR10][EAC3 7.1][x265]-NCmt.mkv,14.98,0,Only Ali has this file
Ali → Chris,boiler room decibel mkv,Boiler Room (2000) {imdb-tt0181984} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,9.60,0,Only Ali has this file
Ali → Chris,10 things i hate about you p dd5 1 ctrlhd mkv,10.Things.I.Hate.About.You.1999.1080p.BluRay.DD5.1.x264-CtrlHD.mkv,12.44,0,Only Ali has this file
Ali → Chris,the delta force pig30n mkv,The Delta Force (1986) {imdb-tt0090927} - [Bluray-1080p][FLAC 2.0][DV HDR10][x265]-PiG30N.mkv,19.62,0,Only Ali has this file
Ali → Chris,high school musical viethd mkv,High School Musical (2006) {imdb-tt0475293} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,14.34,0,Only Ali has this file
Ali → Chris,grey gardens endsky mkv,Grey Gardens (1976) {imdb-tt0073076} [Bluray-1080p][FLAC 1.0][x264]-ENDSkY.mkv,17.27,0,Only Ali has this file
Ali → Chris,lucky number slevin decibel mkv,Lucky Number Slevin (2006) {imdb-tt0425210} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,11.95,0,Only Ali has this file
Ali → Chris,first man p ddp7 1 tayto mkv,First.Man.2018.1080p.BluRay.DDP7.1.x264-TayTO.mkv,20.18,0,Only Ali has this file
Ali → Chris,the union flux mkv,The Union (2024) {imdb-tt12610390} - [NF][WEBDL-1080p Proper][EAC3 Atmos 5.1][x264]-FLUX.mkv,4.29,0,Only Ali has this file
Ali → Chris,mammal p nf dd5 1 ntg mkv,Mammal.2016.1080p.NF.WEB-DL.DD5.1.x264-NTG.mkv,3.82,0,Only Ali has this file
Ali → Chris,jackass forever tayto mkv,Jackass Forever (2022) {imdb-tt11466222} [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,9.96,0,Only Ali has this file
Ali → Chris,almost cops flux mkv,Almost Cops (2025) {imdb-tt27675583} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,4.28,0,Only Ali has this file
Ali → Chris,men in black international ift mkv,Men in Black International (2019) {imdb-tt2283336} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,14.12,0,Only Ali has this file
Ali → Chris,anthony jeselnik thoughts and prayers p nf dd5 1 monkee mkv,Anthony.Jeselnik.Thoughts.and.Prayers.2015.1080p.NF.WEB-DL.DD5.1.x264-monkee.mkv,3.23,0,Only Ali has this file
Ali → Chris,mr woodcock j3rico mkv,Mr. Woodcock (2007) {imdb-tt0419984} - [Bluray-1080p][EAC3 7.1][x264]-j3rico.mkv,12.07,0,Only Ali has this file
Ali → Chris,guys and dolls p psychd mkv,Guys.and.Dolls.1955.1080p.BluRay.x264-PSYCHD.mkv,10.94,0,Only Ali has this file
Ali → Chris,corrective measures statik mkv,Corrective Measures (2022) {imdb-tt15391770} [Bluray-1080p][EAC3 5.1][x264]-STATiK.mkv,9.69,0,Only Ali has this file
Ali → Chris,the christmas chronicles p nf 5 1 playweb mkv,The.Christmas.Chronicles.2018.1080p.NF.WEB-DL.DD+5.1.Atmos.H.264-playWEB.mkv,3.66,0,Only Ali has this file
Ali → Chris,roxanne decibel mkv,Roxanne (1987) {imdb-tt0093886} - [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,11.11,0,Only Ali has this file
Ali → Chris,lego dc comics super heroes justice league gotham city breakout prodji mkv,LEGO DC Comics Super Heroes Justice League Gotham City Breakout (2016) {imdb-tt5612702} [Bluray-1080p][DTS 5.1][x264]-PRoDJi.mkv,4.99,0,Only Ali has this file
Ali → Chris,justice league vs the fatal five p dd5 1 rightsize mkv,Justice League vs The Fatal Five 2019 1080p BluRay DD5.1 x264-RightSiZE.mkv,3.70,0,Only Ali has this file
Ali → Chris,the absent minded professor retropeeps mkv,The Absent-Minded Professor (1961) {imdb-tt0054594} [Bluray-1080p][AC3 2.0][x264]-RetroPeeps.mkv,10.24,0,Only Ali has this file
Ali → Chris,bonus disk 01 other mkv,Bonus Disk 01-other.mkv,1.25,0,Only Ali has this file
Ali → Chris,the concubine theatrical cut p c0ke mkv,The.Concubine.2012.Theatrical.Cut.1080p.BluRay.DTS.x264-c0kE.mkv,12.57,0,Only Ali has this file
Ali → Chris,the man with the iron fists unrated p don mkv,The.Man.With.The.Iron.Fists.2012.UNRATED.1080p.BluRay.DTS.x264-DON.mkv,7.45,0,Only Ali has this file
Ali → Chris,crimes of the future p 5 1 ift mkv,Crimes.of.the.Future.2022.1080p.BluRay.DD+5.1.x264-iFT.mkv,10.10,0,Only Ali has this file
Ali → Chris,queer hallowed mkv,Queer (2024) {imdb-tt24176060} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,10.15,0,Only Ali has this file
Ali → Chris,peter pan and wendy cmrg mkv,Peter Pan and Wendy (2023) {imdb-tt5635026} [DSNP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-CMRG.mkv,5.63,0,Only Ali has this file
Ali → Chris,run all night ebp mkv,Run All Night (2015) {imdb-tt2199571} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,12.64,0,Only Ali has this file
Ali → Chris,the art of racing in the rain p ma 7 1 tepes mkv,The.Art.of.Racing.in.the.Rain.2019.2160p.WEB-DL.DTS-HD.MA.7.1.HDR.HEVC-TEPES.mkv,20.96,0,Only Ali has this file
Ali → Chris,nerve p x 7 1 dxva framestor mkv,Nerve.2016.BluRay.1080p.DTS-X.7.1.x264.dxva-FraMeSToR.mkv,15.98,0,Only Ali has this file
Ali → Chris,aftermath knives mkv,Aftermath (2024) {imdb-tt26545708} [Bluray-1080p][DTS-HD MA 5.1][x264]-knives.mkv,13.03,0,Only Ali has this file
Ali → Chris,primal fear c0ke mkv,Primal Fear (1996) {imdb-tt0117381} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-c0kE.mkv,19.96,0,Only Ali has this file
Ali → Chris,bumblebee sm737 mkv,Bumblebee (2018) {imdb-tt4701182} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-SM737.mkv,6.33,0,Only Ali has this file
Ali → Chris,tinsel town flyn mkv,Tinsel Town (2025) {imdb-tt31308201} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLYN.mkv,6.54,0,Only Ali has this file
Ali → Chris,gladiator paramount reissue extended cut remastered p blu ray ma 5 1 framestor mkv,Gladiator.2000.Paramount.Reissue.Extended.Cut.Remastered.1080p.Blu-ray.AVC.DTS-HD.MA.5.1.REMUX-FraMeSToR.mkv,33.22,0,Only Ali has this file
Ali → Chris,neighbors 2 sorority rising p zq mkv,Neighbors.2.Sorority.Rising.2016.1080p.BluRay.DTS.x264-ZQ.mkv,10.74,0,Only Ali has this file
Ali → Chris,dutch fgt mkv,Dutch (1991) {imdb-tt0101786} [Bluray-1080p][AC3 5.1][x264]-FGT.mkv,6.40,0,Only Ali has this file
Ali → Chris,scream vi c0ke mkv,Scream VI (2023) {imdb-tt17663992} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-c0kE.mkv,21.54,0,Only Ali has this file
Ali → Chris,little bone lodge justwatch mkv,Little Bone Lodge (2023) {imdb-tt19858164} [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,11.10,0,Only Ali has this file
Ali → Chris,cleaner j3rico mkv,Cleaner (2025) {imdb-tt27812086} - [Bluray-1080p][EAC3 5.1][x264]-j3rico.mkv,11.22,0,Only Ali has this file
Ali → Chris,mississippi burning pter mkv,Mississippi Burning (1988) {imdb-tt0095647} [Bluray-1080p][DV HDR10][FLAC 2.0][x265]-PTer.mkv,21.07,0,Only Ali has this file
Ali → Chris,enchanted p blu ray ctrlhd mkv,Enchanted.2007.1080p.Blu-Ray.DTS.x264-CtrlHD.mkv,10.08,0,Only Ali has this file
Ali → Chris,the wrath of becky justwatch mkv,The Wrath of Becky (2023) {imdb-tt20916568} [Bluray-1080p][DTS-HD MA 7.1][x264]-JustWatch.mkv,10.64,0,Only Ali has this file
Ali → Chris,agora ebp mkv,Agora (2009) {imdb-tt1186830} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,10.39,0,Only Ali has this file
Ali → Chris,something borrowed p 5 1 tayto mkv,Something.Borrowed.2011.1080p.BluRay.DD+5.1.x264-TayTO.mkv,12.63,0,Only Ali has this file
Ali → Chris,united 93 d z0n3 mkv,United 93 (2006) {imdb-tt0475276} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,14.09,0,Only Ali has this file
Ali → Chris,grumpier old men blu ray p 2 0 highcode mkv,Grumpier Old Men 1995 Blu-ray 1080p x264 DD 2.0-HighCode.mkv,9.44,0,Only Ali has this file
Ali → Chris,max payne ctrlhd mkv,Max Payne (2008) {imdb-tt0467197} {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,9.07,0,Only Ali has this file
Ali → Chris,saw iii sm737 mkv,Saw III (2006) {imdb-tt0489270} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10Plus][x265]-SM737.mkv,5.50,0,Only Ali has this file
Ali → Chris,8mm lord mkv,8MM (1999) {imdb-tt0134273} [Bluray-1080p][EAC3 5.1][x264]-LoRD.mkv,15.27,0,Only Ali has this file
Ali → Chris,remember the night sinners mkv,Remember the Night (1940) {imdb-tt0032981} - [Bluray-1080p][DTS 2.0][x264]-SiNNERS.mkv,8.75,0,Only Ali has this file
Ali → Chris,the breakfast club pter mkv,The Breakfast Club (1985) {imdb-tt0088847} - [Bluray-1080p][FLAC 1.0][DV HDR10][x265]-PTer.mkv,17.21,0,Only Ali has this file
Ali → Chris,death to smoochy graniten mkv,Death to Smoochy (2002) {imdb-tt0266452} [Bluray-1080p][DTS-HD MA 5.1][x264]-GRANiTEN.mkv,13.71,0,Only Ali has this file
Ali → Chris,harley davidson and the marlboro man ift mkv,Harley Davidson and the Marlboro Man (1991) {imdb-tt0102005} [Bluray-1080p][FLAC 2.0][x264]-iFT.mkv,14.85,0,Only Ali has this file
Ali → Chris,paranormal activity next of kin rerip p 5 1 gs88 mkv,Paranormal.Activity.Next.Of.Kin.2021.RERiP.1080p.DD+5.1.x264-GS88.mkv,12.77,0,Only Ali has this file
Ali → Chris,mickey blue eyes dimepiece mkv,Mickey Blue Eyes (1999) {imdb-tt0130121} [WEBDL-1080p][AC3 5.1][x264]-DiMEPiECE.mkv,6.15,0,Only Ali has this file
Ali → Chris,brother bear p hdmaniacs mkv,Brother.Bear.2003.1080p.BluRay.DTS.x264-HDMaNiAcS.mkv,6.02,0,Only Ali has this file
Ali → Chris,national treasure d z0n3 mkv,National Treasure (2004) {imdb-tt0368891} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,14.75,0,Only Ali has this file
Ali → Chris,white house down ift mkv,White House Down (2013) {imdb-tt2334879} [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,15.94,0,Only Ali has this file
Ali → Chris,always multi p ulshd mkv,Always.1989.MULTi.1080p.BluRay.x264-ULSHD.mkv,9.83,0,Only Ali has this file
Ali → Chris,metal lords tepes mkv,Metal Lords (2022) {imdb-tt12141112} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-TEPES.mkv,5.05,0,Only Ali has this file
Ali → Chris,the conjuring hidt mkv,The Conjuring (2013) {imdb-tt1457767} - [Hybrid][Bluray-1080p][EAC3 5.1][DV HDR10][x265]-HiDt.mkv,14.70,0,Only Ali has this file
Ali → Chris,the adam project p nf ddp5 1 flux mkv,The.Adam.Project.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.DV.HEVC-FLUX.mkv,4.72,0,Only Ali has this file
Ali → Chris,the great escaper sphd mkv,The Great Escaper (2023) {imdb-tt14124080} [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,10.26,0,Only Ali has this file
Ali → Chris,twilight zone the movie leverage mkv,Twilight Zone The Movie (1983) {imdb-tt0086491} [Bluray-1080p][AC3 5.1][x264]-leverage.mkv,7.95,0,Only Ali has this file
Ali → Chris,warm bodies sqs mkv,Warm Bodies (2013) {imdb-tt1588173} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-SQS.mkv,5.64,0,Only Ali has this file
Ali → Chris,concussion p dd5 1 sa89 mkv,Concussion.2015.1080p.BluRay.DD5.1.x264-SA89.mkv,8.80,0,Only Ali has this file
Ali → Chris,regarding henry bhdstudio mp4,Regarding Henry (1991) {imdb-tt0102768} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,6.43,0,Only Ali has this file
Ali → Chris,king of thieves p dd5 1 don mkv,King of Thieves 2018 1080p BluRay DD5.1 x264-DON.mkv,10.74,0,Only Ali has this file
Ali → Chris,sector 36 kitsune mkv,Sector 36 (2024) {imdb-tt21626774} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,5.60,0,Only Ali has this file
Ali → Chris,russell peters the green card tour live from the o2 arena i 5 1 bluranium mkv,Russell.Peters.The.Green.Card.Tour.Live.from.The.O2.Arena.2011.1080i.BluRay.REMUX.AVC.DTS.5.1-BLURANiUM.mkv,13.07,0,Only Ali has this file
Ali → Chris,pirates of the caribbean at worlds end don mkv,Pirates of the Caribbean At Worlds End (2007) {imdb-tt0449088} [Bluray-1080p][DV HDR10][EAC3 Atmos 7.1][x265]-DON.mkv,15.96,0,Only Ali has this file
Ali → Chris,tenet ift mkv,Tenet (2020) {imdb-tt6723592} {edition-Imax} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,17.85,0,Only Ali has this file
Ali → Chris,shaft playhd mkv,Shaft (2019) {imdb-tt4463894} [Bluray-1080p][AC3 5.1][x264]-playHD.mkv,11.41,0,Only Ali has this file
Ali → Chris,here after kitsune mkv,Here After (2024) {imdb-tt5402714} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-Kitsune.mkv,5.19,0,Only Ali has this file
Ali → Chris,alienoid p ddp 5 1 c0ke mkv,Alienoid.2022.1080p.BluRay.DDP.5.1.x264-c0kE.mkv,19.84,0,Only Ali has this file
Ali → Chris,luca tayto mkv,Luca (2021) {imdb-tt12801262} [Bluray-1080p][EAC3 7.1][x264]-TayTO.mkv,11.42,0,Only Ali has this file
Ali → Chris,ill be home for christmas coffee mkv,Ill Be Home for Christmas (1998) {imdb-tt0155753} - [Bluray-1080p][EAC3 5.1][x264]-coffee.mkv,11.76,0,Only Ali has this file
Ali → Chris,fast x c0ke mkv,Fast X (2023) {imdb-tt5433140} [Bluray-1080p][DV HDR10][EAC3 Atmos 7.1][x265]-c0kE.mkv,13.84,0,Only Ali has this file
Ali → Chris,taking care of business mag mkv,Taking Care of Business (1990) {imdb-tt0103035} [Bluray-1080p][DTS 2.0][x264]-MaG.mkv,9.50,0,Only Ali has this file
Ali → Chris,krisha regret mkv,Krisha (2016) {imdb-tt4266638} [Bluray-1080p][DTS 5.1][x264]-REGRET.mkv,6.56,0,Only Ali has this file
Ali → Chris,the informer p 5 1 lord mkv,The.Informer.2019.1080p.BluRay.DD+5.1.x264-LoRD.mkv,16.52,0,Only Ali has this file
Ali → Chris,the warrior princess pstx mkv,The Warrior Princess (2021) {imdb-tt15238852} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-PSTX.mkv,5.86,0,Only Ali has this file
Ali → Chris,fantasia tayto mkv,Fantasia 2000 (2000) {imdb-tt0120910} {edition-Special Edition} [Bluray-1080p][DTS 5.1][x264]-TayTO.mkv,11.95,0,Only Ali has this file
Ali → Chris,morning glory p don mkv,Morning.Glory.2010.BluRay.1080p.DTS.x264-DON.mkv,12.77,0,Only Ali has this file
Ali → Chris,equals viethd mkv,Equals (2015) {imdb-tt3289728} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,10.75,0,Only Ali has this file
Ali → Chris,portrait of a lady on fire p eac3 zq mkv,Portrait.of.a.Lady.on.Fire.2019.1080p.BluRay.EAC3.x264-ZQ.mkv,18.58,0,Only Ali has this file
Ali → Chris,ballerina kitsune mkv,Ballerina (2023) {imdb-tt26350277} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,5.61,0,Only Ali has this file
Ali → Chris,the prince of tides p flac2 0 pter mkv,The.Prince.of.Tides.1991.1080p.BluRay.FLAC2.0.x264-PTer.mkv,18.06,0,Only Ali has this file
Ali → Chris,louis c k oh my god p amzn ddp2 0 monkee mkv,Louis.C.K.Oh.My.God.2013.1080p.AMZN.WEBRip.DDP2.0.x264-monkee.mkv,3.81,0,Only Ali has this file
