Group,Action,File,Score,Quality,Size_GB,Path
UNPARSED:/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01,REMOVE,2015-09-21 - Pilot.mkv,13,Unknown,1.38,/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01/2015-09-21 - Pilot.mkv
UNPARSED:/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01,REMOVE,2015-10-05 - Hawk-Eye.mkv,13,Unknown,1.33,/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01/2015-10-05 - Hawk-Eye.mkv
UNPARSED:/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01,REMOVE,2015-11-23 - Memento Mori.mkv,12,Unknown,1.21,/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01/2015-11-23 - Memento Mori.mkv
UNPARSED:/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01,REMOVE,2015-10-12 - Fredi.mkv,11,Unknown,1.17,/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01/2015-10-12 - Fredi.mkv
UNPARSED:/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01,REMOVE,2015-10-26 - Fiddler's Neck.mkv,11,Unknown,1.12,/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01/2015-10-26 - Fiddler's Neck.mkv
UNPARSED:/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01,REMOVE,2015-10-19 - The Present.mkv,8,Unknown,0.87,/mnt/synology/rs-tv/Minority Report (2015) {tvdb-295680}/01/2015-10-19 - The Present.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,KEEP,09x17 - Flying Guillotine - HD TV.mkv,18,Unknown,1.80,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x17 - Flying Guillotine - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x18 - Drain Disaster - HD TV.mkv,15,Unknown,1.57,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x18 - Drain Disaster - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x15 - Walk a Straight Line - HD TV.mkv,15,Unknown,1.55,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x15 - Walk a Straight Line - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x14 - Newton's Crane Cradle - HD TV.mkv,14,Unknown,1.44,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x14 - Newton's Crane Cradle - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x21 - Wheel of Mythfortune - HD TV.mkv,14,Unknown,1.41,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x21 - Wheel of Mythfortune - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x16 - Duct Tape Plane - HD TV.mkv,13,Unknown,1.36,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x16 - Duct Tape Plane - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,"09x19 - Location, Location, Location - HD TV.mkv",12,Unknown,1.24,"/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x19 - Location, Location, Location - HD TV.mkv"
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x12 - Paper Armor - HD TV.mkv,12,Unknown,1.22,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x12 - Paper Armor - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x20 - Wet and Wild - HD TV.mkv,12,Unknown,1.20,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x20 - Wet and Wild - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x13 - Bikes and Bazookas - HD TV.mkv,11,Unknown,1.16,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x13 - Bikes and Bazookas - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x01 - Mission Impossible Face Off - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x01 - Mission Impossible Face Off - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x04 - Bubble Trouble - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x04 - Bubble Trouble - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,"09x10 - Planes, Trains and Automobiles - HD TV.mkv",10,Unknown,1.09,"/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x10 - Planes, Trains and Automobiles - HD TV.mkv"
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x03 - Running on Water - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x03 - Running on Water - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x06 - Blow Your Own Sail - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x06 - Blow Your Own Sail - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x05 - Torpedo Tastic - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x05 - Torpedo Tastic - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x09 - Fixing a Flat - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x09 - Fixing a Flat - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x07 - Spy Car 2 - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x07 - Spy Car 2 - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x08 - Dodge a Bullet - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x08 - Dodge a Bullet - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x02 - Blue Ice - HD TV.mkv,10,Unknown,1.09,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x02 - Blue Ice - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x22 - Toilet Bomb - HD TV.mkv,10,Unknown,1.08,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x22 - Toilet Bomb - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09,REMOVE,09x11 - Let There Be Light - HD TV.mkv,9,Unknown,0.97,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 09/09x11 - Let There Be Light - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,KEEP,10x08 - Bouncing Bullet - 720p WEB-DL.mp4,1212,720p/WEB-DL,1.26,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x08 - Bouncing Bullet - 720p WEB-DL.mp4
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x01 - Duct Tape Island - HD TV.mkv,18,Unknown,1.83,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x01 - Duct Tape Island - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x04 - Swinging Pirates - HD TV.mkv,15,Unknown,1.51,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x04 - Swinging Pirates - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x12 - Hollywood Gunslingers - HD TV.mkv,14,Unknown,1.49,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x12 - Hollywood Gunslingers - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x05 - Battle Of The Sexes - HD TV.mkv,14,Unknown,1.45,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x05 - Battle Of The Sexes - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x09 - Mailbag Special - HD TV.mkv,14,Unknown,1.40,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x09 - Mailbag Special - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x13 - Jawsome Shark Special - HD TV.mkv,14,Unknown,1.40,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x13 - Jawsome Shark Special - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x07 - Revenge of the Myth - HD TV.mkv,13,Unknown,1.37,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x07 - Revenge of the Myth - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x11 - Duel Dilemmas - HD TV.mkv,12,Unknown,1.26,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x11 - Duel Dilemmas - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x10 - Bubble Pack Plunge - HD TV.mkv,12,Unknown,1.23,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x10 - Bubble Pack Plunge - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x06 - Mailbag Special - HD TV.mkv,12,Unknown,1.22,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x06 - Mailbag Special - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10,REMOVE,10x02 - Fire vs Ice - HD TV.mkv,12,Unknown,1.22,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 10/10x02 - Fire vs Ice - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11,KEEP,11x06 - Cannonball Chemistry - HD TV.mkv,15,Unknown,1.57,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11/11x06 - Cannonball Chemistry - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11,REMOVE,11x02 - Trench Torpedo - HD TV.mkv,13,Unknown,1.38,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11/11x02 - Trench Torpedo - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11,REMOVE,11x03 - Hail Hijinx - HD TV.mkv,13,Unknown,1.38,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11/11x03 - Hail Hijinx - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11,REMOVE,11x05 - Mini Myth Medley - HD TV.mkv,13,Unknown,1.37,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11/11x05 - Mini Myth Medley - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11,REMOVE,11x08 - Explosions A to Z - HD TV.mkv,12,Unknown,1.25,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11/11x08 - Explosions A to Z - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11,REMOVE,11x07 - Surreal Gourmet Hour - HD TV.mkv,12,Unknown,1.22,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 11/11x07 - Surreal Gourmet Hour - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,KEEP,12x10 - Breaking Bad Special - 720p WEB-DL.mkv,1213,720p/WEB-DL,1.33,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x10 - Breaking Bad Special - 720p WEB-DL.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x06 - Motorcycle Water Ski - 720p WEB-DL.mkv,1213,720p/WEB-DL,1.33,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x06 - Motorcycle Water Ski - 720p WEB-DL.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x11 - Zombie Special - 720p WEB-DL.mkv,1213,720p/WEB-DL,1.33,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x11 - Zombie Special - 720p WEB-DL.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x05 - Battle of the Sexes - Round 2 - 720p WEB-DL.mkv,1213,720p/WEB-DL,1.31,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x05 - Battle of the Sexes - Round 2 - 720p WEB-DL.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x02 - Deadliest Catch Crabtastic Special - 720p WEB-DL.mkv,1213,720p/WEB-DL,1.31,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x02 - Deadliest Catch Crabtastic Special - 720p WEB-DL.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x03 - Down and Dirty- Earthquake Survival - 720p WEB-DL.mkv,1213,720p/WEB-DL,1.31,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x03 - Down and Dirty- Earthquake Survival - 720p WEB-DL.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x07 - Hypermilling-Crash Cushion - 720p WEB-DL.mkv,1212,720p/WEB-DL,1.27,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x07 - Hypermilling-Crash Cushion - 720p WEB-DL.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x08 - Duct Tape Canyon - HD TV.mkv,15,Unknown,1.59,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x08 - Duct Tape Canyon - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,"12x09 - Painting With Explosives, Bifurcated Boat - HD TV.mkv",12,Unknown,1.30,"/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x09 - Painting With Explosives, Bifurcated Boat - HD TV.mkv"
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12,REMOVE,12x04 - Indy Car Special - HD TV.mkv,12,Unknown,1.29,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 12/12x04 - Indy Car Special - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,KEEP,13x06 - Mythssion Impossible - HD TV.mkv,15,Unknown,1.55,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x06 - Mythssion Impossible - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,REMOVE,13x03 - Hollywood Car Crash Cliches - HD TV.mkv,14,Unknown,1.42,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x03 - Hollywood Car Crash Cliches - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,REMOVE,13x01 - Star Wars  Revenge of the Myth - HD TV.mkv,14,Unknown,1.42,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x01 - Star Wars  Revenge of the Myth - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,REMOVE,13x04 - Car Chase Chaos - Animal Antics - HD TV.mkv,13,Unknown,1.38,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x04 - Car Chase Chaos - Animal Antics - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,REMOVE,13x07 - Bullet Baloney - HD TV.mkv,13,Unknown,1.30,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x07 - Bullet Baloney - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,REMOVE,13x08 - Supersonic Ping Pong-Ice Cannon - HD TV.mkv,12,Unknown,1.24,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x08 - Supersonic Ping Pong-Ice Cannon - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,REMOVE,13x02 - Moonshiner Myths - HD TV.mkv,12,Unknown,1.23,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x02 - Moonshiner Myths - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13,REMOVE,13x05 - -Do- Try This At Home - HD TV.mkv,11,Unknown,1.19,/mnt/synology/rs-tv/MythBusters (2003) {tvdb-73388}/Season 13/13x05 - -Do- Try This At Home - HD TV.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,KEEP,2016-12-11 - The War On Grafelnik.mkv,6,Unknown,0.62,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-12-11 - The War On Grafelnik.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,REMOVE,2016-10-23 - A Taste of Zephyria.mkv,6,Unknown,0.61,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-10-23 - A Taste of Zephyria.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,REMOVE,2016-10-02 - The War of the Workplace.mkv,5,Unknown,0.56,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-10-02 - The War of the Workplace.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,REMOVE,2016-11-06 - A Tale of Two Zorns.mkv,5,Unknown,0.55,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-11-06 - A Tale of Two Zorns.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,REMOVE,2016-11-13 - The Battle of Thanksgiving.mkv,5,Unknown,0.55,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-11-13 - The Battle of Thanksgiving.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,REMOVE,2016-12-04 - Return of the Drinking Buddy.mkv,5,Unknown,0.53,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-12-04 - Return of the Drinking Buddy.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,REMOVE,2016-10-16 - The Weekend Warrior.mkv,5,Unknown,0.53,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-10-16 - The Weekend Warrior.mkv
UNPARSED:/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01,REMOVE,2016-09-25 - Defender of Teen Love.mkv,4,Unknown,0.42,/mnt/synology/rs-tv/Son of Zorn (2016) {tvdb-311817}/01/2016-09-25 - Defender of Teen Love.mkv
UNPARSED:/mnt/synology/rs-tv/Teenage Mutant Ninja Turtles (1987) {tvdb-74582}/10,KEEP,Teenage Mutant Ninja Turtles - 10x10 - Planet of the Turtleoids.mp4,20,Unknown,2.02,/mnt/synology/rs-tv/Teenage Mutant Ninja Turtles (1987) {tvdb-74582}/10/Teenage Mutant Ninja Turtles - 10x10 - Planet of the Turtleoids.mp4
UNPARSED:/mnt/synology/rs-tv/Teenage Mutant Ninja Turtles (1987) {tvdb-74582}/10,REMOVE,Teenage Mutant Ninja Turtles - 10x09 - Once Upon a Time Machine.mp4,9,Unknown,0.95,/mnt/synology/rs-tv/Teenage Mutant Ninja Turtles (1987) {tvdb-74582}/10/Teenage Mutant Ninja Turtles - 10x09 - Once Upon a Time Machine.mp4
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,KEEP,Real Ghostbusters Bonus-5.mkv,2,Unknown,0.26,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-5.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-7.mkv,2,Unknown,0.21,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-7.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-6.mkv,1,Unknown,0.20,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-6.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-3.mkv,1,Unknown,0.16,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-3.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-4.mkv,1,Unknown,0.12,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-4.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-9.mkv,0,Unknown,0.10,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-9.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-1.mkv,0,Unknown,0.10,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-1.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-8.mkv,0,Unknown,0.06,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-8.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-11.mkv,0,Unknown,0.03,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-11.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-2.mkv,0,Unknown,0.03,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-2.mkv
UNPARSED:/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras,REMOVE,Real Ghostbusters Bonus-10.mkv,0,Unknown,0.01,/mnt/synology/rs-tv/The Real Ghostbusters (1986) {tvdb-71824}/Extras/Real Ghostbusters Bonus-10.mkv
UNPARSED:/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02,KEEP,world.war.ii.in.hd.colour.111.1080p.br-ifh.mkv,2043,1080p,4.37,/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02/world.war.ii.in.hd.colour.111.1080p.br-ifh.mkv
UNPARSED:/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02,REMOVE,world.war.ii.in.hd.colour.109.1080p.br-ifh.mkv,2043,1080p,4.37,/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02/world.war.ii.in.hd.colour.109.1080p.br-ifh.mkv
UNPARSED:/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02,REMOVE,world.war.ii.in.hd.colour.112.1080p.br-ifh.mkv,2043,1080p,4.37,/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02/world.war.ii.in.hd.colour.112.1080p.br-ifh.mkv
UNPARSED:/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02,REMOVE,world.war.ii.in.hd.colour.113.1080p.br-ifh.mkv,2043,1080p,4.37,/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02/world.war.ii.in.hd.colour.113.1080p.br-ifh.mkv
UNPARSED:/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02,REMOVE,world.war.ii.in.hd.colour.110.1080p.br-ifh.mkv,2043,1080p,4.37,/mnt/synology/rs-tv/World War II in Colour (2010) {tvdb-394418}/Season 02/world.war.ii.in.hd.colour.110.1080p.br-ifh.mkv
UNPARSED:/mnt/synology/rs-tv/X-Men - The Animated Series (1992) {tvdb-76115}/00,KEEP,EP35 - Obsession.mkv,18,Unknown,1.87,/mnt/synology/rs-tv/X-Men - The Animated Series (1992) {tvdb-76115}/00/EP35 - Obsession.mkv
UNPARSED:/mnt/synology/rs-tv/X-Men - The Animated Series (1992) {tvdb-76115}/00,REMOVE,EP37 - Cold Comfort.mkv,18,Unknown,1.87,/mnt/synology/rs-tv/X-Men - The Animated Series (1992) {tvdb-76115}/00/EP37 - Cold Comfort.mkv
