Title,Winner,Ali_File,Ali_Score,Chris_File,Chris_Score,Action,Deleted_Path,Reason
Picture This (2025),chris,,0,Picture This (2025) {tmdb-1204892} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-APEX.mkv,3317,COPY Chris → Ali,,Only Chris has this file
Blood Simple (1985),chris,,0,Blood Simple (1985) {tmdb-11368} - [Bluray-1080p][FLAC 2.0][x264].mkv,3766,COPY Chris → Ali,,Only Chris has this file
Lockout (2012),tie,Lockout (2012) {tmdb-81796} - {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3871,Lockout (2012) {tmdb-81796} - {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3871,NO ACTION (keep both),,Both versions are equal quality (3871)
Grudge Match (2013),tie,Grudge Match (2013) {tmdb-64807} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3938,Grudge Match (2013) {tmdb-64807} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3938,NO ACTION (keep both),,Both versions are equal quality (3938)
Bring Him to Me (2023),ali,Bring Him to Me (2023) {tmdb-1059126} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,3821,,0,COPY Ali → Chris,,Only Ali has this file
The Fare (2018),tie,The Fare (2018) {tmdb-588064} - [Bluray-1080p][AC3 5.1][x264]-MeeSta.mkv,3756,The Fare (2018) {tmdb-588064} - [Bluray-1080p][AC3 5.1][x264]-MeeSta.mkv,3756,NO ACTION (keep both),,Both versions are equal quality (3756)
A Quiet Place Day One (2024),tie,A Quiet Place Day One (2024) {tmdb-762441} - [Hybrid][Bluray-1080p][TrueHD Atmos 7.1][x264]-PirateM.mkv,4171,A Quiet Place Day One (2024) {tmdb-762441} - [Hybrid][Bluray-1080p][TrueHD Atmos 7.1][x264]-PirateM.mkv,4171,NO ACTION (keep both),,Both versions are equal quality (4171)
Easter Sunday (2022),tie,Easter Sunday (2022) {tmdb-824281} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3907,Easter Sunday (2022) {tmdb-824281} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3907,NO ACTION (keep both),,Both versions are equal quality (3907)
The Happy Prince (2018),tie,The Happy Prince (2018) {tmdb-427214} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3236,The Happy Prince (2018) {tmdb-427214} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3236,NO ACTION (keep both),,Both versions are equal quality (3236)
Wicked One Wonderful Night (2025),tie,Wicked One Wonderful Night (2025) {tmdb-1479945} - [PCOK][WEBDL-1080p][EAC3 5.1][x264]-AD3PT.mkv,3298,Wicked One Wonderful Night (2025) {tmdb-1479945} - [PCOK][WEBDL-1080p][EAC3 5.1][x264]-AD3PT.mkv,3298,NO ACTION (keep both),,Both versions are equal quality (3298)
The Time Machine (2002),tie,The Time Machine (2002) {tmdb-2135} - [Bluray-1080p][TrueHD 5.1][x264]-MiMiC.mkv,4180,The Time Machine (2002) {tmdb-2135} - [Bluray-1080p][TrueHD 5.1][x264]-MiMiC.mkv,4180,NO ACTION (keep both),,Both versions are equal quality (4180)
'71 (2014),ali,'71 (2014) {tmdb-252178} - [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,3964,,0,COPY Ali → Chris,,Only Ali has this file
Up in the Air (2009),tie,Up in the Air (2009) {tmdb-22947} - [Bluray-1080p][EAC3 5.1][x264]-Geek.mkv,3915,Up in the Air (2009) {tmdb-22947} - [Bluray-1080p][EAC3 5.1][x264]-Geek.mkv,3915,NO ACTION (keep both),,Both versions are equal quality (3915)
Bad Boys for Life (2020),ali,Bad Boys for Life (2020) {tmdb-38700} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-D-Z0N3.mkv,4332,Bad Boys for Life (2020) {tmdb-38700} - [WEBDL-1080p][AC3 5.1][h264].mkv,3242,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1090)
The Last Duel (2021),tie,The Last Duel (2021) {tmdb-617653} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-c0kE.mkv,4444,The Last Duel (2021) {tmdb-617653} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-c0kE.mkv,4444,NO ACTION (keep both),,Both versions are equal quality (4444)
Nowhere (2023),tie,Nowhere (2023) {tmdb-1151534} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,3647,Nowhere (2023) {tmdb-1151534} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,3647,NO ACTION (keep both),,Both versions are equal quality (3647)
The Assessment (2025),ali,The Assessment (2025) {tmdb-1317088} - [Bluray-1080p][DTS-HD MA 5.1][h264]-D3US.mkv,4200,The Assessment (2025) {tmdb-1317088} - [WEBDL-1080p][EAC3 5.1][h264]-StrangeBrilliantWarthogOfFreedom.mkv,3318,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+882)
Swan Song (2021),ali,Swan Song (2021) {tmdb-765245} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3917,,0,COPY Ali → Chris,,Only Ali has this file
Come and See (1985),tie,Come and See (1985) {tmdb-25237} - [Bluray-1080p][EAC3 3.1][x264]-ZQ.mkv,3950,Come and See (1985) {tmdb-25237} - [Bluray-1080p][EAC3 3.1][x264]-ZQ.mkv,3950,NO ACTION (keep both),,Both versions are equal quality (3950)
Cujo (1983),chris,,0,Cujo (1983) {tmdb-10489} - {edition-Theatrical} [Bluray-720p][FLAC 2.0][x264]-WATCHABLE.mkv,2645,COPY Chris → Ali,,Only Chris has this file
Wrong Turn 5 Bloodlines (2012),tie,Wrong Turn 5 Bloodlines (2012) {tmdb-125509} - [Bluray-1080p][DTS 5.1][x264]-ADE.mkv,3904,Wrong Turn 5 Bloodlines (2012) {tmdb-125509} - [Bluray-1080p][DTS 5.1][x264]-ADE.mkv,3904,NO ACTION (keep both),,Both versions are equal quality (3904)
Harry Potter and the Prisoner of Azkaban (2004),ali,Harry Potter and the Prisoner of Azkaban (2004) {tmdb-673} - [Bluray-1080p Proper][EAC3 7.1][PQ][x265]-BMF.mkv,3996,Harry Potter and the Prisoner of Azkaban (2004) {tmdb-673} - [Bluray-1080p][AC3 5.1][x264]-NTb.mkv,3822,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+174)
Lemonade Mouth (2011),tie,Lemonade Mouth (2011) {tmdb-65218} - {edition-Extended} [AMZN][WEBDL-1080p Proper][EAC3 5.1][x264]-TVSmash.mkv,3365,Lemonade Mouth (2011) {tmdb-65218} - {edition-Extended} [AMZN][WEBDL-1080p Proper][EAC3 5.1][x264]-TVSmash.mkv,3365,NO ACTION (keep both),,Both versions are equal quality (3365)
Hidden Strike (2023),tie,Hidden Strike (2023) {tmdb-457332} - [NF][WEBDL-1080p Proper][EAC3 5.1][x264]-APEX.mkv,3290,Hidden Strike (2023) {tmdb-457332} - [NF][WEBDL-1080p Proper][EAC3 5.1][x264]-APEX.mkv,3290,NO ACTION (keep both),,Both versions are equal quality (3290)
My Cousin Vinny (1992),tie,My Cousin Vinny (1992) {tmdb-10377} - [Bluray-1080p][DTS 5.1][x264]-FoRM.mkv,3924,My Cousin Vinny (1992) {tmdb-10377} - [Bluray-1080p][DTS 5.1][x264]-FoRM.mkv,3924,NO ACTION (keep both),,Both versions are equal quality (3924)
The Rock (1996),ali,The Rock (1996) {tmdb-9802} - [Bluray-1080p][DTS-HD MA 5.1][x264]-BluEvo.mkv,4162,The Rock (1996) {tmdb-9802} - [Bluray-1080p][DTS 5.1][x264]-ESiR.mkv,3923,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+239)
Father of the Bride (1991),tie,Father of the Bride (1991) {tmdb-11846} - [Bluray-1080p][FLAC 5.1][x264]-O2STK.mkv,3715,Father of the Bride (1991) {tmdb-11846} - [Bluray-1080p][FLAC 5.1][x264]-O2STK.mkv,3715,NO ACTION (keep both),,Both versions are equal quality (3715)
Nate Bargatze Hello World (2023),tie,Nate Bargatze Hello World (2023) {tmdb-1080787} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-playWEB.mkv,3294,Nate Bargatze Hello World (2023) {tmdb-1080787} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-playWEB.mkv,3294,NO ACTION (keep both),,Both versions are equal quality (3294)
Walk the Line (2005),ali,Walk the Line (2005) {tmdb-69} - {edition-Extended Cut} [Bluray-1080p][DTS 5.1][x264]-LolHD.mkv,3994,,0,COPY Ali → Chris,,Only Ali has this file
Gremlins 2 The New Batch (1990),ali,Gremlins 2 The New Batch (1990) {tmdb-928} - [Bluray-1080p][DTS 5.1][x264]-EBCP.mkv,3920,Gremlins 2 The New Batch (1990) {tmdb-928} - [Bluray-1080p][AC3 2.0][x264]-ULSHD.mkv,3776,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+144)
Hitch (2005),tie,Hitch (2005) {tmdb-8488} - [Bluray-1080p][DTS 5.1][x264]-HDV.mkv,4273,Hitch (2005) {tmdb-8488} - [Bluray-1080p][DTS 5.1][x264]-HDV.mkv,4273,NO ACTION (keep both),,Both versions are equal quality (4273)
Russell Peters The Green Card Tour (2011),ali,Russell Peters The Green Card Tour (2011) {tmdb-66605} - [Remux-1080p][DTS 5.1][AVC]-BLURANiUM.mkv,4430,,0,COPY Ali → Chris,,Only Ali has this file
Spy Hard (1996),chris,,0,Spy Hard (1996) {tmdb-10535} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-KamiKaze.mkv,3316,COPY Chris → Ali,,Only Chris has this file
Malicious (1973),tie,Malicious (1973) {tmdb-44741} - [Remux-1080p][DTS-HD MA 5.1][AVC]-TDD.mkv,4682,Malicious (1973) {tmdb-44741} - [Remux-1080p][DTS-HD MA 5.1][AVC]-TDD.mkv,4682,NO ACTION (keep both),,Both versions are equal quality (4682)
Debbie Macombers Joyful Mrs. Miracle (2024),tie,Debbie Macombers Joyful Mrs. Miracle (2024) {tmdb-1361199} - [WEBDL-1080p][EAC3 5.1][x264]-SKYFiRE.mkv,3298,Debbie Macombers Joyful Mrs. Miracle (2024) {tmdb-1361199} - [WEBDL-1080p][EAC3 5.1][x264]-SKYFiRE.mkv,3298,NO ACTION (keep both),,Both versions are equal quality (3298)
Bent (1997),chris,,0,Bent (1997) {tmdb-19601} - [Remux-1080p][DTS-HD MA 2.0][AVC]-KRaLiMaRKo.mkv,4700,COPY Chris → Ali,,Only Chris has this file
X-Men Days of Future Past (2014),tie,X-Men Days of Future Past (2014) {tmdb-127585} - [Bluray-1080p][EAC3 Atmos 7.1][HDR10][x265]-NCmt.mkv,4746,X-Men Days of Future Past (2014) {tmdb-127585} - [Bluray-1080p][EAC3 Atmos 7.1][HDR10][x265]-NCmt.mkv,4746,NO ACTION (keep both),,Both versions are equal quality (4746)
The Raid 2 (2014),tie,The Raid 2 (2014) {tmdb-180299} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3954,The Raid 2 (2014) {tmdb-180299} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3954,NO ACTION (keep both),,Both versions are equal quality (3954)
Strange Brew (1983),chris,,0,Strange Brew (1983) {tmdb-12921} - [Bluray-1080p][DTS 2.0][x264].mkv,3887,COPY Chris → Ali,,Only Chris has this file
Sunshine (2007),tie,Sunshine (2007) {tmdb-1272} - [Bluray-1080p Proper][DTS 5.1][x264]-SbR.mkv,3934,Sunshine (2007) {tmdb-1272} - [Bluray-1080p Proper][DTS 5.1][x264]-SbR.mkv,3934,NO ACTION (keep both),,Both versions are equal quality (3934)
Beast (2022),tie,Beast (2022) {tmdb-1017178} - [NF][WEBDL-1080p][EAC3 5.1][x264]-KHN.mkv,3307,Beast (2022) {tmdb-1017178} - [NF][WEBDL-1080p][EAC3 5.1][x264]-KHN.mkv,3307,NO ACTION (keep both),,Both versions are equal quality (3307)
The Girl Next Door (2004),chris,,0,The Girl Next Door (2004) {tmdb-10591} - {edition-Unrated} [Bluray-720p][EAC3 5.1][x264]-W4NK3R.mkv,2845,COPY Chris → Ali,,Only Chris has this file
The Sound of Music (1965),tie,The Sound of Music (1965) {tmdb-15121} - [Bluray-1080p Proper][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,4800,The Sound of Music (1965) {tmdb-15121} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,4800,NO ACTION (keep both),,Both versions are equal quality (4800)
Float (2024),ali,Float (2024) {tmdb-895959} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3295,,0,COPY Ali → Chris,,Only Ali has this file
Braveheart (1995),ali,Braveheart (1995) {tmdb-197} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-SM737.mkv,4703,,0,COPY Ali → Chris,,Only Ali has this file
The Happytime Murders (2018),tie,The Happytime Murders (2018) {tmdb-412988} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3911,The Happytime Murders (2018) {tmdb-412988} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3911,NO ACTION (keep both),,Both versions are equal quality (3911)
Solomon Kane (2009),ali,Solomon Kane (2009) {tmdb-32985} - [Bluray-1080p][DTS 5.1][x264]-HDTeam.mkv,3934,Solomon Kane (2009) {tmdb-32985} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-RegEdits.mkv,3318,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+616)
Thelma and Louise (1991),ali,Thelma and Louise (1991) {tmdb-1541} - [Bluray-1080p Proper][EAC3 5.1][DV HDR10][x265]-c0kE.mkv,4450,Thelma and Louise (1991) {tmdb-1541} - [Bluray-1080p][DTS 5.1][x264].mkv,3965,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+485)
Christmas in Evergreen (2017),chris,,0,Christmas in Evergreen (2017) {tmdb-474977} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-EDGE2020.mkv,3302,COPY Chris → Ali,,Only Chris has this file
Lake Mungo (2009),tie,Lake Mungo (2009) {tmdb-27374} - [Remux-1080p][DTS-HD MA 5.1][MPEG2]-NoGRPS.mkv,4561,Lake Mungo (2009) {tmdb-27374} - [Remux-1080p][DTS-HD MA 5.1][MPEG2]-NoGRPS.mkv,4561,NO ACTION (keep both),,Both versions are equal quality (4561)
Santa Isnt Real (2023),tie,Santa Isnt Real (2023) {tmdb-1176128} - [Bluray-1080p][DTS-HD MA 2.0][x264]-GUACAMOLE.mkv,4065,Santa Isnt Real (2023) {tmdb-1176128} - [Bluray-1080p][DTS-HD MA 2.0][x264]-GUACAMOLE.mkv,4065,NO ACTION (keep both),,Both versions are equal quality (4065)
Dangerous (2021),tie,Dangerous (2021) {tmdb-763788} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3249,Dangerous (2021) {tmdb-763788} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3249,NO ACTION (keep both),,Both versions are equal quality (3249)
The Royal Tenenbaums (2001),tie,The Royal Tenenbaums (2001) {tmdb-9428} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3960,The Royal Tenenbaums (2001) {tmdb-9428} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3960,NO ACTION (keep both),,Both versions are equal quality (3960)
Dear John (2010),tie,Dear John (2010) {tmdb-22971} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FuzerHD.mkv,4135,Dear John (2010) {tmdb-22971} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FuzerHD.mkv,4135,NO ACTION (keep both),,Both versions are equal quality (4135)
Rio (2011),ali,Rio (2011) {tmdb-46195} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3877,,0,COPY Ali → Chris,,Only Ali has this file
A Cure for Wellness (2017),ali,A Cure for Wellness (2017) {tmdb-340837} - [Bluray-1080p][DTS-ES 5.1][x264]-TayTO.mkv,3953,,0,COPY Ali → Chris,,Only Ali has this file
My Bloody Valentine (1981),tie,My Bloody Valentine (1981) {tmdb-39874} - {edition-Remastered} [4K Remaster][Bluray-1080p][FLAC 2.0][x264]-MaG.mkv,3714,My Bloody Valentine (1981) {tmdb-39874} - {edition-Remastered} [4K Remaster][Bluray-1080p][FLAC 2.0][x264]-MaG.mkv,3714,NO ACTION (keep both),,Both versions are equal quality (3714)
The Map That Leads to You (2025),ali,The Map That Leads to You (2025) {tmdb-1312946} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-Kitsune.mkv,3664,,0,COPY Ali → Chris,,Only Ali has this file
Letters to Juliet (2010),tie,Letters to Juliet (2010) {tmdb-37056} - [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,3791,Letters to Juliet (2010) {tmdb-37056} - [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,3791,NO ACTION (keep both),,Both versions are equal quality (3791)
Tucker and Dale vs. Evil (2010),ali,Tucker and Dale vs. Evil (2010) {tmdb-46838} - [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,3925,,0,COPY Ali → Chris,,Only Ali has this file
Popeye (1980),tie,Popeye (1980) {tmdb-11335} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3937,Popeye (1980) {tmdb-11335} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3937,NO ACTION (keep both),,Both versions are equal quality (3937)
Hocus Pocus (1993),ali,Hocus Pocus (1993) {tmdb-10439} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-SQS.mkv,4314,Hocus Pocus (1993) {tmdb-10439} - [HDTV-1080p][DTS-HD MA 5.1][x264].mkv,2798,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1516)
Summer of 69 (2025),ali,Summer of 69 (2025) {tmdb-1313194} - [Hulu][WEBDL-1080p][EAC3 5.1][h264]-playWEB.mkv,3287,,0,COPY Ali → Chris,,Only Ali has this file
Implosion The Titanic Sub Disaster (2025),tie,Implosion The Titanic Sub Disaster (2025) {tmdb-1482059} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-Kitsune.mkv,3300,Implosion The Titanic Sub Disaster (2025) {tmdb-1482059} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-playWEB.mkv,3300,NO ACTION (keep both),,Both versions are equal quality (3300)
Mystic Pizza (1988),tie,Mystic Pizza (1988) {tmdb-11191} - [Remux-1080p][DTS-HD MA 2.0][AVC]-KRaLiMaRKo.mkv,4700,Mystic Pizza (1988) {tmdb-11191} - [Remux-1080p][DTS-HD MA 2.0][AVC]-KRaLiMaRKo.mkv,4700,NO ACTION (keep both),,Both versions are equal quality (4700)
Being Eddie (2025),ali,Being Eddie (2025) {tmdb-1426518} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,3657,,0,COPY Ali → Chris,,Only Ali has this file
Internal Dialogue (2015),tie,Internal Dialogue (2015) {tmdb-313307} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,4145,Internal Dialogue (2015) {tmdb-313307} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,4145,NO ACTION (keep both),,Both versions are equal quality (4145)
Eddie and the Cruisers (1983),chris,,0,Eddie and the Cruisers (1983) {tmdb-21721} - [Bluray-720p][AC3 2.0][x264]-BHDStudio.mp4,2729,COPY Chris → Ali,,Only Chris has this file
Alice in Wonderland (2010),chris,Alice in Wonderland (2010) {tmdb-12155} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,3811,Alice in Wonderland (2010) {tmdb-12155} - [Bluray-1080p][DTS-ES 5.1][x264].mkv,3913,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+102)
Presumed Innocent (1990),tie,Presumed Innocent (1990) {tmdb-11092} - [Bluray-1080p][AC3 2.0][x264]-LCHD.mkv,3779,Presumed Innocent (1990) {tmdb-11092} - [Bluray-1080p][AC3 2.0][x264]-LCHD.mkv,3779,NO ACTION (keep both),,Both versions are equal quality (3779)
The Escort (2015),chris,,0,The Escort (2015) {tmdb-351964} - [Remux-1080p][DTS-HD MA 5.1][h264].mkv,4678,COPY Chris → Ali,,Only Chris has this file
Coneheads (1993),tie,Coneheads (1993) {tmdb-9612} - [WEBDL-1080p][EAC3 5.1][x264].mkv,3340,Coneheads (1993) {tmdb-9612} - [WEBDL-1080p][EAC3 5.1][x264].mkv,3340,NO ACTION (keep both),,Both versions are equal quality (3340)
Kung Fu Panda 3 (2016),tie,Kung Fu Panda 3 (2016) {tmdb-140300} - [Bluray-1080p][EAC3 7.1][x264]-playHD.mkv,3863,Kung Fu Panda 3 (2016) {tmdb-140300} - [Bluray-1080p][EAC3 7.1][x264]-playHD.mkv,3863,NO ACTION (keep both),,Both versions are equal quality (3863)
The Land Before Time IV Journey Through the Mists (1996),tie,The Land Before Time IV Journey Through the Mists (1996) {tmdb-19164} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ABM.mkv,3313,The Land Before Time IV Journey Through the Mists (1996) {tmdb-19164} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ABM.mkv,3313,NO ACTION (keep both),,Both versions are equal quality (3313)
Hammer of the Gods (2013),chris,,0,Hammer of the Gods (2013) {tmdb-192538} - [Bluray-720p][DTS 5.1][x264].mkv,2843,COPY Chris → Ali,,Only Chris has this file
Tron (1982),tie,Tron (1982) {tmdb-97} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,4795,Tron (1982) {tmdb-97} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,4795,NO ACTION (keep both),,Both versions are equal quality (4795)
Brave (2012),ali,Brave (2012) {tmdb-62177} - [Bluray-1080p][EAC3 Atmos 5.1][x264]-hallowed.mkv,4159,,0,COPY Ali → Chris,,Only Ali has this file
Trick 'r Treat (2007),chris,,0,Trick 'r Treat (2007) {tmdb-23202} - [Remux-1080p Proper][TrueHD 5.1][AVC]-KRaLiMaRKo.mkv,4750,COPY Chris → Ali,,Only Chris has this file
Harlem Nights (1989),ali,Harlem Nights (1989) {tmdb-9085} - [Bluray-1080p][EAC3 5.1][x264]-W4NK3R.mkv,3930,Harlem Nights (1989) {tmdb-9085} - [WEBDL-1080p][AC3 5.1][x264]-DiMEPiECE.mkv,3269,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+661)
War of the Worlds The Attack (2023),tie,War of the Worlds The Attack (2023) {tmdb-1103825} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3298,War of the Worlds The Attack (2023) {tmdb-1103825} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3298,NO ACTION (keep both),,Both versions are equal quality (3298)
The Man from Toronto (2022),tie,The Man from Toronto (2022) {tmdb-667739} - [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,3843,The Man from Toronto (2022) {tmdb-667739} - [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,3843,NO ACTION (keep both),,Both versions are equal quality (3843)
Ralph Breaks the Internet (2018),ali,Ralph Breaks the Internet (2018) {tmdb-404368} - [Bluray-1080p][EAC3 7.1][x264]-Geek.mkv,3907,Ralph Breaks the Internet (2018) {tmdb-404368} - [WEBDL-1080p][AC3 5.1][h264].mkv,3238,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+669)
Enter the Void (2010),tie,Enter the Void (2010) {tmdb-34647} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,3885,Enter the Void (2010) {tmdb-34647} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,3885,NO ACTION (keep both),,Both versions are equal quality (3885)
Pig (2021),ali,Pig (2021) {tmdb-635731} - [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,3843,Pig (2021) {tmdb-635731} - [WEBDL-1080p][AC3 5.1][h264]-CMRG.mkv,3244,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+599)
Thunder Force (2021),tie,Thunder Force (2021) {tmdb-615678} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,3629,Thunder Force (2021) {tmdb-615678} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-MZABI.mkv,3629,NO ACTION (keep both),,Both versions are equal quality (3629)
Abandoned Mine (2013),tie,Abandoned Mine (2013) {tmdb-203186} - [Bluray-1080p][DTS 5.1][x264]-NOSCREENS.mkv,3865,Abandoned Mine (2013) {tmdb-203186} - [Bluray-1080p][DTS 5.1][x264]-NOSCREENS.mkv,3865,NO ACTION (keep both),,Both versions are equal quality (3865)
Silent Hill (2006),chris,,0,Silent Hill (2006) {tmdb-588} - {edition-Open Matte} [AMZN][WEBDL-1080p][DTS 5.1][x264].mkv,3404,COPY Chris → Ali,,Only Chris has this file
The Popes Exorcist (2023),ali,The Popes Exorcist (2023) {tmdb-758323} - [Bluray-1080p][DTS-HD MA 5.1][x264]-MgB.mkv,4083,The Popes Exorcist (2023) {tmdb-758323} - [WEBDL-1080p][EAC3 5.1][x264]-DKV.mkv,3313,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+770)
Disobedience (2018),ali,Disobedience (2018) {tmdb-419743} - [Bluray-1080p][DTS-HD MA 5.1][x264]-iFT.mkv,4137,Disobedience (2018) {tmdb-419743} - [Bluray-1080p][DTS 5.1][x264]-LoRD.mkv,3929,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+208)
