title,filename,path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Matt Rife Lucid A Crowd Work Special (2024),Matt Rife Lucid A Crowd Work Special (2024) {imdb-tt32986357} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,/mnt/synology/rs-movies/Matt Rife Lucid A Crowd Work Special (2024)/Matt Rife Lucid A Crowd Work Special (2024) {imdb-tt32986357} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,2306446359,2.15,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,54.5,5.64
Judas and the Black Messiah (2021),Judas and the Black Messiah (2021) {imdb-tt9784798} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-naisu.mkv,/mnt/synology/rs-movies/Judas and the Black Messiah (2021)/Judas and the Black Messiah (2021) {imdb-tt9784798} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-naisu.mkv,1897976214,1.77,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,125.4,2.02
Dora and the Lost City of Gold (2019),Dora and the Lost City of Gold (2019) {imdb-tt7547410} [WEBDL-1080p][AC3 5.1][h264].mkv,/mnt/synology/rs-movies/Dora and the Lost City of Gold (2019)/Dora and the Lost City of Gold (2019) {imdb-tt7547410} [WEBDL-1080p][AC3 5.1][h264].mkv,4235407843,3.94,1080p,1920.0,1080.0,H.264,DD,,WEB-DL,,102.5,5.51
Nativity! (2009),Nativity! (2009) {imdb-tt1242447} [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,/mnt/synology/rs-movies/Nativity! (2009)/Nativity! (2009) {imdb-tt1242447} [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,9319196773,8.68,1080p,1916.0,1080.0,H.264,DD,,BluRay,,105.9,11.73
Blended (2014),Blended (2014) {imdb-tt1086772} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,/mnt/synology/rs-movies/Blended (2014)/Blended (2014) {imdb-tt1086772} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,11898009285,11.08,1080p,1920.0,1038.0,H.264,DTS,,BluRay,,117.2,13.53
The Union (2024),The Union (2024) {imdb-tt12610390} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-XEBEC.mkv,/mnt/synology/rs-movies/The Union (2024)/The Union (2024) {imdb-tt12610390} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-XEBEC.mkv,4614018280,4.3,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,109.4,5.62
Conquest of the Planet of the Apes (1972),Conquest of the Planet of the Apes (1972) {imdb-tt0068408} [Bluray-1080p][DTS 5.1][x264]-Skazhutin.mkv,/mnt/synology/rs-movies/Conquest of the Planet of the Apes (1972)/Conquest of the Planet of the Apes (1972) {imdb-tt0068408} [Bluray-1080p][DTS 5.1][x264]-Skazhutin.mkv,12719580273,11.85,1080p,1920.0,812.0,H.264,DTS,,BluRay,,87.4,19.41
Bill & Ted Face the Music (2020),Bill & Ted Face the Music (2020) {imdb-tt1086064} [WEBDL-1080p][EAC3 5.1][h264].mkv,/mnt/synology/rs-movies/Bill & Ted Face the Music (2020)/Bill & Ted Face the Music (2020) {imdb-tt1086064} [WEBDL-1080p][EAC3 5.1][h264].mkv,6035996610,5.62,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,91.9,8.75
"Souvenir, The (2019)",Souvenir (2021) {imdb-tt6473982} [Remux-1080p][DTS-HD MA 5.1][AVC]-LEGi0N.mkv,"/mnt/synology/rs-movies/Souvenir, The (2019)/Souvenir (2021) {imdb-tt6473982} [Remux-1080p][DTS-HD MA 5.1][AVC]-LEGi0N.mkv",33853939573,31.53,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,119.8,37.68
Fleshpot on 42nd Street (1973),Fleshpot on 42nd Street (1973) {imdb-tt0062980} [Remux-1080p][FLAC 1.0][AVC]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/Fleshpot on 42nd Street (1973)/Fleshpot on 42nd Street (1973) {imdb-tt0062980} [Remux-1080p][FLAC 1.0][AVC]-KRaLiMaRKo.mkv,22911772648,21.34,1080p,1920.0,1080.0,H.264,FLAC,,Remux,,87.3,35.0
What Happens Later (2023),What Happens Later (2023) {imdb-tt19890316} [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,/mnt/synology/rs-movies/What Happens Later (2023)/What Happens Later (2023) {imdb-tt19890316} [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,9790202972,9.12,1080p,1920.0,800.0,H.264,DTS-HD,,BluRay,,103.5,12.61
Battle of the Sexes (2017),Battle of the Sexes (2017) {imdb-tt4622512} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,/mnt/synology/rs-movies/Battle of the Sexes (2017)/Battle of the Sexes (2017) {imdb-tt4622512} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,11577277947,10.78,1080p,1920.0,804.0,H.264,DD+,,BluRay,,121.7,12.69
Relic (2020),Relic (2020) {imdb-tt9072352} [WEBDL-1080p][AC3 5.1][h264].mkv,/mnt/synology/rs-movies/Relic (2020)/Relic (2020) {imdb-tt9072352} [WEBDL-1080p][AC3 5.1][h264].mkv,3704671126,3.45,1080p,1920.0,800.0,H.264,DD,,WEB-DL,,88.9,5.56
The Exorcist Believer (2023),The Exorcist Believer (2023) {imdb-tt12921446} [Bluray-1080p][TrueHD Atmos 7.1][x264]-KNiVES.mkv,/mnt/synology/rs-movies/The Exorcist Believer (2023)/The Exorcist Believer (2023) {imdb-tt12921446} [Bluray-1080p][TrueHD Atmos 7.1][x264]-KNiVES.mkv,14241685343,13.26,1080p,1920.0,1040.0,H.264,TrueHD,,BluRay,,111.1,17.09
Star Trek Into Darkness (2013),Star Trek Into Darkness (2013) {imdb-tt1408101} [Bluray-1080p][HDR10][EAC3 7.1][x265]-NCmt.mkv,/mnt/synology/rs-movies/Star Trek Into Darkness (2013)/Star Trek Into Darkness (2013) {imdb-tt1408101} [Bluray-1080p][HDR10][EAC3 7.1][x265]-NCmt.mkv,19469513627,18.13,1080p,1920.0,1080.0,H.265,DD+,HDR10,BluRay,,132.1,19.65
The Batman (2022),The Batman (2022) {imdb-tt1877830} [WEBDL-1080p][AAC 2.0][h264]-CMRG.mkv,/mnt/synology/rs-movies/The Batman (2022)/The Batman (2022) {imdb-tt1877830} [WEBDL-1080p][AAC 2.0][h264]-CMRG.mkv,10163356693,9.47,1080p,1920.0,1080.0,H.264,AAC,,WEB-DL,,176.2,7.69
Cujo (1983),Cujo (1983) {imdb-tt0085382} {edition-Theatrical} [Bluray-720p][FLAC 2.0][x264]-WATCHABLE.mkv,/mnt/synology/rs-movies/Cujo (1983)/Cujo (1983) {imdb-tt0085382} {edition-Theatrical} [Bluray-720p][FLAC 2.0][x264]-WATCHABLE.mkv,4865782825,4.53,720p,1280.0,692.0,H.264,FLAC,,BluRay,,90.9,7.13
Puppet Master Axis Termination (2017),Puppet Master Axis Termination (2017) {imdb-tt5257554} [Bluray-1080p][AC3 5.1][x264]-WATCHABLE.mkv,/mnt/synology/rs-movies/Puppet Master Axis Termination (2017)/Puppet Master Axis Termination (2017) {imdb-tt5257554} [Bluray-1080p][AC3 5.1][x264]-WATCHABLE.mkv,5310792214,4.95,1080p,1920.0,1080.0,H.264,DD,,BluRay,,74.8,9.47
Dead Shot (2023),Dead Shot (2023) {imdb-tt8019518} [WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,/mnt/synology/rs-movies/Dead Shot (2023)/Dead Shot (2023) {imdb-tt8019518} [WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,5267626325,4.91,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,88.0,7.98
Hitler - The Rise of Evil,Hitler The Rise of Evil {imdb-tt0346293} [Bluray-720p][AC3 2.0][x264]-HDEX.mkv,/mnt/synology/rs-movies/Hitler - The Rise of Evil/Hitler The Rise of Evil {imdb-tt0346293} [Bluray-720p][AC3 2.0][x264]-HDEX.mkv,4696104893,4.37,720p,1280.0,720.0,H.264,DD,,BluRay,,88.8,7.05
"Shaggy Dog, The (2006)",The Shaggy Dog (2006) {imdb-tt0393735} [AMZN][WEBRip-1080p][EAC3 5.1][x264]-monkee.mkv,"/mnt/synology/rs-movies/Shaggy Dog, The (2006)/The Shaggy Dog (2006) {imdb-tt0393735} [AMZN][WEBRip-1080p][EAC3 5.1][x264]-monkee.mkv",8350386662,7.78,1080p,1920.0,1080.0,H.264,DD+,,WEBRip,,98.6,11.29
Terminator Dark Fate (2019),Terminator Dark Fate (2019) {imdb-tt6450804} [WEBDL-1080p][EAC3 5.1][h264].mkv,/mnt/synology/rs-movies/Terminator Dark Fate (2019)/Terminator Dark Fate (2019) {imdb-tt6450804} [WEBDL-1080p][EAC3 5.1][h264].mkv,8740306426,8.14,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,128.1,9.1
"Room Next Door, The (2024)",The Room Next Door (2024) {imdb-tt29439114} [Bluray-1080p][DTS-HD MA 5.1][x264]-Replica.mkv,"/mnt/synology/rs-movies/Room Next Door, The (2024)/The Room Next Door (2024) {imdb-tt29439114} [Bluray-1080p][DTS-HD MA 5.1][x264]-Replica.mkv",13618782503,12.68,1080p,1920.0,804.0,H.264,DTS-HD,,BluRay,,106.6,17.04
Hellions (2015),Hellions (2015) {imdb-tt3305844} [Bluray-1080p][DTS 5.1][x264]-invandraren.mkv,/mnt/synology/rs-movies/Hellions (2015)/Hellions (2015) {imdb-tt3305844} [Bluray-1080p][DTS 5.1][x264]-invandraren.mkv,5863542076,5.46,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,81.6,9.58
The Civil Dead (2023),The Civil Dead (2023) {imdb-tt16402818} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-s.mkv,/mnt/synology/rs-movies/The Civil Dead (2023)/The Civil Dead (2023) {imdb-tt16402818} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-s.mkv,7189088801,6.7,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,103.6,9.25
101 Dalmatians II Patch's London Adventure (2003),101 Dalmatians II Patch's London Adventure (2002) {imdb-tt0324941} [Bluray-1080p][AC3 5.1][x264]-HDMaNiAcS.mkv,/mnt/synology/rs-movies/101 Dalmatians II Patch's London Adventure (2003)/101 Dalmatians II Patch's London Adventure (2002) {imdb-tt0324941} [Bluray-1080p][AC3 5.1][x264]-HDMaNiAcS.mkv,5663830411,5.27,1080p,1828.0,1080.0,H.264,DD,DV,BluRay,,73.9,10.21
Head-On (2004),Head-On (2004) {imdb-tt0347048} [Bluray-1080p][AC3 5.1][x264]-EA.mkv,/mnt/synology/rs-movies/Head-On (2004)/Head-On (2004) {imdb-tt0347048} [Bluray-1080p][AC3 5.1][x264]-EA.mkv,18959867782,17.66,1080p,1920.0,1038.0,H.264,DD,,BluRay,,121.9,20.74
Jim Henson Idea Man (2024),Jim Henson Idea Man (2024) {imdb-tt19308034} [DSNP][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/Jim Henson Idea Man (2024)/Jim Henson Idea Man (2024) {imdb-tt19308034} [DSNP][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,6088906122,5.67,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,107.9,7.53
Influencer (2023),Influencer (2023) {imdb-tt13309170} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,/mnt/synology/rs-movies/Influencer (2023)/Influencer (2023) {imdb-tt13309170} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,4858860476,4.53,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,92.1,7.03
Quest for Camelot (1998),Quest for Camelot (1998) {imdb-tt0120800} [WEBDL-1080p][AC3 5.1][h264]-FoxKID.mkv,/mnt/synology/rs-movies/Quest for Camelot (1998)/Quest for Camelot (1998) {imdb-tt0120800} [WEBDL-1080p][AC3 5.1][h264]-FoxKID.mkv,7598465151,7.08,1080p,1920.0,1080.0,H.264,DD,,WEB-DL,,82.5,12.28
Better Man (2024),Better Man (2024) {imdb-tt14260836} [WEBDL-1080p][AAC 5.1][AV1]-AV1-LuCY.mkv,/mnt/synology/rs-movies/Better Man (2024)/Better Man (2024) {imdb-tt14260836} [WEBDL-1080p][AAC 5.1][AV1]-AV1-LuCY.mkv,1896255251,1.77,1080p,1920.0,1080.0,AV1,AAC,,WEB-DL,,135.7,1.86
Red Cliff Part II (2009),Red Cliff II (2009) {imdb-tt1326972} [Remux-1080p][TrueHD 7.1][AVC]-TRiToN.mkv,/mnt/synology/rs-movies/Red Cliff Part II (2009)/Red Cliff II (2009) {imdb-tt1326972} [Remux-1080p][TrueHD 7.1][AVC]-TRiToN.mkv,29843392190,27.79,1080p,1920.0,1080.0,H.264,TrueHD,,Remux,,141.3,28.16
Varsity Blood (2014),Varsity Blood (2014) {imdb-tt2363518} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-TEPES.mkv,/mnt/synology/rs-movies/Varsity Blood (2014)/Varsity Blood (2014) {imdb-tt2363518} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-TEPES.mkv,6342771208,5.91,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,86.8,9.75
Titanic The Digital Resurrection (2025),Titanic The Digital Resurrection (2025) {imdb-tt36462222} [DSNP][WEBDL-1080p][EAC3 5.1][h264]-playWEB.mkv,/mnt/synology/rs-movies/Titanic The Digital Resurrection (2025)/Titanic The Digital Resurrection (2025) {imdb-tt36462222} [DSNP][WEBDL-1080p][EAC3 5.1][h264]-playWEB.mkv,3159697019,2.94,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,69.1,6.1
Addams Family Values (1993),Addams Family Values (1993) {imdb-tt0106220} [Bluray-1080p][DTS-HD MA 5.1][x264]-AMIABLE.mkv,/mnt/synology/rs-movies/Addams Family Values (1993)/Addams Family Values (1993) {imdb-tt0106220} [Bluray-1080p][DTS-HD MA 5.1][x264]-AMIABLE.mkv,18408318693,17.14,1080p,1916.0,1080.0,H.264,DTS-HD,,BluRay,,94.2,26.05
Don't Worry Darling (2022),Don't Worry Darling (2022) {imdb-tt10731256} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-CMRG.mkv,/mnt/synology/rs-movies/Don't Worry Darling (2022)/Don't Worry Darling (2022) {imdb-tt10731256} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-CMRG.mkv,9145211472,8.52,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,123.1,9.91
Mission - Impossible II (2000),Mission Impossible II (2000) {imdb-tt0120755} [Bluray-1080p][HDR10][EAC3 5.1][x265]-NCmt.mkv,/mnt/synology/rs-movies/Mission - Impossible II (2000)/Mission Impossible II (2000) {imdb-tt0120755} [Bluray-1080p][HDR10][EAC3 5.1][x265]-NCmt.mkv,28172465620,26.24,1080p,1920.0,818.0,H.265,DD+,HDR10,BluRay,,123.6,30.39
"Outpost, The (2020)",Outpost (2020) {imdb-tt3748390} {edition-Director's Cut} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,"/mnt/synology/rs-movies/Outpost, The (2020)/Outpost (2020) {imdb-tt3748390} {edition-Director's Cut} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv",17614422813,16.4,1080p,1920.0,1038.0,H.264,DD+,,BluRay,,126.8,18.52
"Man in the Iron Mask, The (1998)",The Man in the Iron Mask (1998) {imdb-tt0120744} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,"/mnt/synology/rs-movies/Man in the Iron Mask, The (1998)/The Man in the Iron Mask (1998) {imdb-tt0120744} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv",17096251380,15.92,1080p,1920.0,1038.0,H.264,DD+,,BluRay,,132.3,17.23
JFK (1991),JFK (1991) {imdb-tt0102138} {edition-Directors Cut} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,/mnt/synology/rs-movies/JFK (1991)/JFK (1991) {imdb-tt0102138} {edition-Directors Cut} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,23257772912,21.66,1080p,1920.0,804.0,H.265,DD+,DV HDR10,BluRay,,205.5,15.09
Game of Death II (1981),Game of Death II (1981) {imdb-tt0076709} [Remux-1080p][DTS-HD MA 7.1][AVC]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/Game of Death II (1981)/Game of Death II (1981) {imdb-tt0076709} [Remux-1080p][DTS-HD MA 7.1][AVC]-KRaLiMaRKo.mkv,19937811480,18.57,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,96.1,27.66
Blank Check (1994),Blank Check (1994) {imdb-tt0109287} [WEBDL-720p][AC3 2.0][h264].mkv,/mnt/synology/rs-movies/Blank Check (1994)/Blank Check (1994) {imdb-tt0109287} [WEBDL-720p][AC3 2.0][h264].mkv,3364070989,3.13,720p,1280.0,718.0,H.264,DD,,WEB-DL,,93.2,4.81
Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn) (2020),Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn) (2020) {imdb-tt7713068} [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,/mnt/synology/rs-movies/Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn) (2020)/Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn) (2020) {imdb-tt7713068} [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,8069187184,7.52,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,108.9,9.88
"Astronaut, The (2025)",The Astronaut (2025) {imdb-tt13964560} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-KyoGo.mkv,"/mnt/synology/rs-movies/Astronaut, The (2025)/The Astronaut (2025) {imdb-tt13964560} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-KyoGo.mkv",5343521542,4.98,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,90.3,7.89
Troll (2022),Troll (2022) {imdb-tt11116912} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-playWEB.mkv,/mnt/synology/rs-movies/Troll (2022)/Troll (2022) {imdb-tt11116912} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-playWEB.mkv,4754936101,4.43,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,103.7,6.11
DC Showcase Catwoman (2011),DC Showcase Catwoman (2011) {imdb-tt1986806} [Bluray-720p][AC3 2.0][x264].mkv,/mnt/synology/rs-movies/DC Showcase Catwoman (2011)/DC Showcase Catwoman (2011) {imdb-tt1986806} [Bluray-720p][AC3 2.0][x264].mkv,411029753,0.38,720p,1280.0,720.0,H.264,DD,,BluRay,,14.9,3.69
Jan Dara The Beginning (2012),Jan Dara The Beginning (2012) {imdb-tt2599106} [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,/mnt/synology/rs-movies/Jan Dara The Beginning (2012)/Jan Dara The Beginning (2012) {imdb-tt2599106} [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,11679276470,10.88,1080p,1916.0,804.0,H.264,DD,,BluRay,,136.4,11.42
Godzilla vs. Kong (2021),Godzilla vs. Kong (2021) {imdb-tt5034838} [HMAX][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,/mnt/synology/rs-movies/Godzilla vs. Kong (2021)/Godzilla vs. Kong (2021) {imdb-tt5034838} [HMAX][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,7642756484,7.12,1080p,1920.0,816.0,H.264,DD+,,WEB-DL,,113.2,9.01
3 Ninjas Knuckle Up (1995),3 Ninjas Knuckle Up (1995) {imdb-tt0112255} - [Bluray-1080p][FLAC 2.0][x264]-NZT.mkv,/mnt/synology/rs-movies/3 Ninjas Knuckle Up (1995)/3 Ninjas Knuckle Up (1995) {imdb-tt0112255} - [Bluray-1080p][FLAC 2.0][x264]-NZT.mkv,15801564782,14.72,1080p,1920.0,1080.0,H.264,FLAC,,BluRay,,88.2,23.9
I Hope They Serve Beer in Hell (2009),I Hope They Serve Beer in Hell (2009) {imdb-tt1220628} [Bluray-720p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/I Hope They Serve Beer in Hell (2009)/I Hope They Serve Beer in Hell (2009) {imdb-tt1220628} [Bluray-720p][DTS 5.1][x264].mkv,4687334340,4.37,720p,1280.0,544.0,H.264,DTS,,BluRay,,105.7,5.91
"Princess Diaries, The (2001)",The Princess Diaries (2001) {imdb-tt0247638} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,"/mnt/synology/rs-movies/Princess Diaries, The (2001)/The Princess Diaries (2001) {imdb-tt0247638} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv",14969377998,13.94,1080p,1918.0,1080.0,H.264,DD+,,BluRay,,115.5,17.29
Body Heat (1981),Body Heat (1981) {imdb-tt0082089} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,/mnt/synology/rs-movies/Body Heat (1981)/Body Heat (1981) {imdb-tt0082089} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,9461641140,8.81,1080p,1920.0,1080.0,H.264,DD,,BluRay,,113.2,11.14
Marvelous and the Black Hole (2022),Marvelous and the Black Hole (2022) {imdb-tt11389868} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-DiSCORDLORDS.mkv,/mnt/synology/rs-movies/Marvelous and the Black Hole (2022)/Marvelous and the Black Hole (2022) {imdb-tt11389868} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-DiSCORDLORDS.mkv,4738604290,4.41,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,81.7,7.74
"Family Man, The (2000)",The Family Man (2000) {imdb-tt0218967} [Bluray-1080p][EAC3 5.1][x264]-SbR.mkv,"/mnt/synology/rs-movies/Family Man, The (2000)/The Family Man (2000) {imdb-tt0218967} [Bluray-1080p][EAC3 5.1][x264]-SbR.mkv",14776783293,13.76,1080p,1920.0,816.0,H.264,DD+,,BluRay,,126.0,15.64
Shell (2012),Shell (2012) {imdb-tt2088893} [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,/mnt/synology/rs-movies/Shell (2012)/Shell (2012) {imdb-tt2088893} [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,15315324310,14.26,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,90.8,22.49
Joe Rogan Rocky Mountain High (2014),Joe Rogan Rocky Mountain High (2014) {imdb-tt4226162} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,/mnt/synology/rs-movies/Joe Rogan Rocky Mountain High (2014)/Joe Rogan Rocky Mountain High (2014) {imdb-tt4226162} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,6143852615,5.72,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,60.5,13.55
Soul (2020),Soul (2020) {imdb-tt2948372} [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,/mnt/synology/rs-movies/Soul (2020)/Soul (2020) {imdb-tt2948372} [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,5633416910,5.25,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,100.5,7.47
Edge of Darkness (2010),Edge of Darkness (2010) {imdb-tt1226273} [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,/mnt/synology/rs-movies/Edge of Darkness (2010)/Edge of Darkness (2010) {imdb-tt1226273} [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,9365570757,8.72,1080p,1920.0,800.0,H.264,DTS,,BluRay,,116.9,10.69
The Black Cauldron (1985),The Black Cauldron (1985) {imdb-tt0088814} [WEBDL-1080p][EAC3 5.1][x264].mkv,/mnt/synology/rs-movies/The Black Cauldron (1985)/The Black Cauldron (1985) {imdb-tt0088814} [WEBDL-1080p][EAC3 5.1][x264].mkv,7016360673,6.53,1080p,1920.0,816.0,H.264,DD+,,WEB-DL,,80.1,11.67
LEGO DC Comics Superheroes Justice League Gotham City Breakout (2016),LEGO DC Comics Super Heroes Justice League - Gotham City Breakout (2016) {imdb-tt5612702} [Bluray-1080p][DTS 5.1][x264]-ROVERS.mkv,/mnt/synology/rs-movies/LEGO DC Comics Superheroes Justice League Gotham City Breakout (2016)/LEGO DC Comics Super Heroes Justice League - Gotham City Breakout (2016) {imdb-tt5612702} [Bluray-1080p][DTS 5.1][x264]-ROVERS.mkv,4694457343,4.37,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,78.5,7.97
The Void (2016),The Void (2016) {imdb-tt4255304} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/The Void (2016)/The Void (2016) {imdb-tt4255304} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,11467298392,10.68,1080p,1920.0,804.0,H.264,DTS,,BluRay,,90.6,16.87
Gone Girl (2014),Gone Girl (2014) {imdb-tt2267998} [Bluray-1080p][DTS-ES 5.1][x264]-VietHD.mkv,/mnt/synology/rs-movies/Gone Girl (2014)/Gone Girl (2014) {imdb-tt2267998} [Bluray-1080p][DTS-ES 5.1][x264]-VietHD.mkv,15112693085,14.07,1080p,1920.0,800.0,H.264,DTS,,BluRay,,149.0,13.52
Roald Dahl's The Witches (2020),Roald Dahl's The Witches (2020) {imdb-tt0805647} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,/mnt/synology/rs-movies/Roald Dahl's The Witches (2020)/Roald Dahl's The Witches (2020) {imdb-tt0805647} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,6211724520,5.79,1080p,1920.0,804.0,H.264,DD,,BluRay,,104.2,7.95
Detroit Rock City (1999),Detroit Rock City (1999) {imdb-tt0165710} [Bluray-1080p][DTS 5.1][x264]-MaG.mkv,/mnt/synology/rs-movies/Detroit Rock City (1999)/Detroit Rock City (1999) {imdb-tt0165710} [Bluray-1080p][DTS 5.1][x264]-MaG.mkv,10374210239,9.66,1080p,1920.0,800.0,H.264,DTS,,BluRay,,94.6,14.62
Rango (2011),Rango (2011) {imdb-tt1192628} {edition-Extended} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,/mnt/synology/rs-movies/Rango (2011)/Rango (2011) {imdb-tt1192628} {edition-Extended} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,12034406685,11.21,1080p,1920.0,800.0,H.264,DD,,BluRay,,111.8,14.35
Spectre (2015),Spectre (2015) {imdb-tt2379713} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Spectre (2015)/Spectre (2015) {imdb-tt2379713} [Bluray-1080p][DTS 5.1][x264].mkv,16672263792,15.53,1080p,1920.0,806.0,H.264,DTS,,BluRay,,148.1,15.01
Would You Rather (2012),Would You Rather (2013) {imdb-tt1999995} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Would You Rather (2012)/Would You Rather (2013) {imdb-tt1999995} [Bluray-1080p][DTS 5.1][x264].mkv,10215218665,9.51,1080p,1920.0,800.0,H.264,DTS,,BluRay,,93.4,14.58
Puppet Master III (1992),Puppet Master III (1992) {imdb-tt0102728} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-GPRS.mkv,/mnt/synology/rs-movies/Puppet Master III (1992)/Puppet Master III (1992) {imdb-tt0102728} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-GPRS.mkv,5770514309,5.37,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,82.1,9.38
